Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[373]    0.0    0.00    0.00       1         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::vector() [373]
                0.00    0.00       1/1           std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_base() [345]
-----------------------------------------------
                0.00    0.00       1/1           std::enable_if<std::function<void (std::vector<int, std::allocator<int> >&, int, int)>::_Callable<std::decay<PFSP::iterative_improvement_algorithm(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#2}>::type, std::__invoke_result<std::decay<PFSP::iterative_improvement_algorithm(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#2}>&, std::vector<int, std::allocator<int> >&, int, int> >::value, std::function<void (std::vector<int, std::allocator<int> >&, int, int)>&>::type std::function<void (std::vector<int, std::allocator<int> >&, int, int)>::operator=<PFSP::iterative_improvement_algorithm(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#2}>(std::decay&&) [378]
[374]    0.0    0.00    0.00       1         std::function<void (std::vector<int, std::allocator<int> >&, int, int)>::swap(std::function<void (std::vector<int, std::allocator<int> >&, int, int)>&) [374]
                0.00    0.00       1/1           std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<std::_Any_data> >, std::is_move_constructible<std::_Any_data>, std::is_move_assignable<std::_Any_data> >::value, void>::type std::swap<std::_Any_data>(std::_Any_data&, std::_Any_data&) [392]
                0.00    0.00       1/1           std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<bool (*)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)> >, std::is_move_constructible<bool (*)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)>, std::is_move_assignable<bool (*)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)> >::value, void>::type std::swap<bool (*)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)>(bool (*&)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation), bool (*&)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)) [390]
                0.00    0.00       1/1           std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<void (*)(std::_Any_data const&, std::vector<int, std::allocator<int> >&, int&&, int&&)> >, std::is_move_constructible<void (*)(std::_Any_data const&, std::vector<int, std::allocator<int> >&, int&&, int&&)>, std::is_move_assignable<void (*)(std::_Any_data const&, std::vector<int, std::allocator<int> >&, int&&, int&&)> >::value, void>::type std::swap<void (*)(std::_Any_data const&, std::vector<int, std::allocator<int> >&, int&&, int&&)>(void (*&)(std::_Any_data const&, std::vector<int, std::allocator<int> >&, int&&, int&&), void (*&)(std::_Any_data const&, std::vector<int, std::allocator<int> >&, int&&, int&&)) [391]
-----------------------------------------------
                0.00    0.00       1/1           PFSP::iterative_improvement_algorithm(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [2]
[375]    0.0    0.00    0.00       1         std::function<void (std::vector<int, std::allocator<int> >&, int, int)>::function(std::function<void (std::vector<int, std::allocator<int> >&, int, int)> const&) [375]
                0.00    0.00       1/3           std::_Function_base::_Function_base() [273]
                0.00    0.00       1/1           std::function<void (std::vector<int, std::allocator<int> >&, int, int)>::operator bool() const [325]
                0.00    0.00       1/3           std::_Function_base::_Base_manager<PFSP::iterative_improvement_algorithm(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#2}>::_M_manager(std::_Any_data&, std::_Function_base::_Base_manager<PFSP::iterative_improvement_algorithm(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#2}> const&, std::_Manager_operation) [272]
-----------------------------------------------
                0.00    0.00       1/1           std::enable_if<std::function<void (std::vector<int, std::allocator<int> >&, int, int)>::_Callable<std::decay<PFSP::iterative_improvement_algorithm(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#2}>::type, std::__invoke_result<std::decay<PFSP::iterative_improvement_algorithm(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#2}>&, std::vector<int, std::allocator<int> >&, int, int> >::value, std::function<void (std::vector<int, std::allocator<int> >&, int, int)>&>::type std::function<void (std::vector<int, std::allocator<int> >&, int, int)>::operator=<PFSP::iterative_improvement_algorithm(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#2}>(std::decay&&) [378]
[376]    0.0    0.00    0.00       1         std::function<void (std::vector<int, std::allocator<int> >&, int, int)>::function<PFSP::iterative_improvement_algorithm(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#2}, void, void>(PFSP::iterative_improvement_algorithm(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#2}) [376]
                0.00    0.00       1/3           std::_Function_base::_Function_base() [273]
                0.00    0.00       1/1           bool std::_Function_base::_Base_manager<PFSP::iterative_improvement_algorithm(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#2}>::_M_not_empty_function<{lambda(std::vector<int, std::allocator<int> >&, int, int)#2}>({lambda(std::vector<int, std::allocator<int> >&, int, int)#2} const&) [349]
                0.00    0.00       1/3           std::remove_reference<PFSP::iterative_improvement_algorithm(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#2}&>::type&& std::move<PFSP::iterative_improvement_algorithm(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#2}&>(std::remove_reference&&) [283]
                0.00    0.00       1/1           std::_Function_base::_Base_manager<PFSP::iterative_improvement_algorithm(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#2}>::_M_init_functor(std::_Any_data&, {lambda(std::vector<int, std::allocator<int> >&, int, int)#2}&&) [347]
-----------------------------------------------
                0.00    0.00       1/1           PFSP::iterative_improvement_algorithm(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [2]
[377]    0.0    0.00    0.00       1         std::function<void (std::vector<int, std::allocator<int> >&, int, int)>::function() [377]
                0.00    0.00       1/3           std::_Function_base::_Function_base() [273]
-----------------------------------------------
                0.00    0.00       1/1           PFSP::iterative_improvement_algorithm(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [2]
[378]    0.0    0.00    0.00       1         std::enable_if<std::function<void (std::vector<int, std::allocator<int> >&, int, int)>::_Callable<std::decay<PFSP::iterative_improvement_algorithm(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#2}>::type, std::__invoke_result<std::decay<PFSP::iterative_improvement_algorithm(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#2}>&, std::vector<int, std::allocator<int> >&, int, int> >::value, std::function<void (std::vector<int, std::allocator<int> >&, int, int)>&>::type std::function<void (std::vector<int, std::allocator<int> >&, int, int)>::operator=<PFSP::iterative_improvement_algorithm(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)::{lambda(std::vector<int, std::allocator<int> >&, int, int)#2}>(std::decay&&) [378]
